AVG_PURCHASE_VALUE_EUR,PURCHASE_COUNT,CLUSTER
0.0,0.0,3
15.18,5.0,0
19.228,12.0,0
27.324,13.0,1
0.0,0.0,3
25.3,1.0,0
0.0,0.0,3
42.504,3.0,2
17.204,4.0,0
0.0,0.0,3
14.168,1.0,3
42.504,1.0,2
0.0,0.0,3
27.324,1.0,0
0.0,0.0,3
27.324,20.0,1
38.456,16.0,1
21.252,2.0,0
0.0,0.0,3
29.348,32.0,1
38.456,11.0,0
0.0,0.0,3
18.216,5.0,0
33.396,4.0,0
0.0,0.0,3
22.264,1.0,0
32.384,10.0,0
38.456,6.0,0
51.612,1.0,2
12.144,10.0,0
55.66,5.0,2
0.0,0.0,3
33.396,10.0,0
58.696,2.0,2
14.168,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
30.36,1.0,0
0.0,0.0,3
38.456,2.0,0
22.264,1.0,0
19.228,9.0,0
0.0,0.0,3
40.48,3.0,0
16.192,3.0,0
18.216,1.0,0
0.0,0.0,3
22.264,15.0,1
34.408,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
37.444,1.0,0
27.324,22.0,1
20.24,3.0,0
33.396,7.0,0
8.096,1.0,3
0.0,0.0,3
36.432,1.0,0
0.0,0.0,3
0.0,0.0,3
22.264,2.0,0
16.192,3.0,0
19.228,10.0,0
0.0,0.0,3
22.264,3.0,0
75.9,1.0,2
33.396,4.0,0
0.0,0.0,3
6.072,1.0,3
30.36,5.0,0
0.0,0.0,3
0.0,0.0,3
10.12,3.0,3
0.0,0.0,3
20.24,8.0,0
21.252,1.0,0
31.372,2.0,0
33.396,1.0,0
9.108,3.0,3
23.276,2.0,0
0.0,0.0,3
22.264,1.0,0
55.66,25.0,1
31.372,32.0,1
0.0,0.0,3
38.456,2.0,0
0.0,0.0,3
32.384,1.0,0
25.3,1.0,0
29.348,4.0,0
21.252,10.0,0
0.0,0.0,3
6.072,1.0,3
82.984,1.0,2
11.132,15.0,1
19.228,1.0,0
33.396,1.0,0
22.264,4.0,0
12.144,1.0,3
0.0,0.0,3
0.0,0.0,3
18.216,1.0,0
17.204,3.0,0
27.324,2.0,0
0.0,0.0,3
29.348,1.0,0
16.192,1.0,0
0.0,0.0,3
0.0,0.0,3
25.3,1.0,0
29.348,8.0,0
14.168,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
62.744,1.0,2
29.348,1.0,0
0.0,0.0,3
0.0,0.0,3
38.456,3.0,0
0.0,0.0,3
0.0,0.0,3
20.24,2.0,0
25.3,1.0,0
0.0,0.0,3
26.312,29.0,1
20.24,28.0,1
0.0,0.0,3
29.348,12.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
17.204,1.0,0
0.0,0.0,3
10.12,2.0,3
0.0,0.0,3
56.672,1.0,2
0.0,0.0,3
31.372,21.0,1
0.0,0.0,3
0.0,0.0,3
24.288,1.0,0
37.444,6.0,0
0.0,0.0,3
0.0,0.0,3
15.18,1.0,0
22.264,2.0,0
0.0,0.0,3
47.564,1.0,2
19.228,3.0,0
0.0,0.0,3
0.0,0.0,3
40.48,5.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
24.288,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
17.204,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
0.0,0.0,3
32.384,3.0,0
26.312,7.0,0
16.192,12.0,0
19.228,4.0,0
0.0,0.0,3
14.168,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
58.696,7.0,2
20.24,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
41.492,9.0,0
17.204,1.0,0
9.108,5.0,0
0.0,0.0,3
20.24,8.0,0
59.708,1.0,2
0.0,0.0,3
0.0,0.0,3
13.156,2.0,3
0.0,0.0,3
15.18,1.0,0
20.24,4.0,0
8.096,2.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
5.06,1.0,3
11.132,1.0,3
23.276,19.0,1
0.0,0.0,3
81.972,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
14.168,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
36.432,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
14.168,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
41.492,6.0,0
0.0,0.0,3
32.384,1.0,0
27.324,1.0,0
11.132,7.0,0
0.0,0.0,3
29.348,4.0,0
0.0,0.0,3
24.288,8.0,0
0.0,0.0,3
29.348,8.0,0
0.0,0.0,3
11.132,11.0,0
7.084,3.0,3
25.3,11.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
20.24,1.0,0
0.0,0.0,3
55.66,1.0,2
0.0,0.0,3
33.396,1.0,0
0.0,0.0,3
8.096,2.0,3
16.192,1.0,0
32.384,8.0,0
25.3,7.0,0
0.0,0.0,3
19.228,9.0,0
0.0,0.0,3
26.312,38.0,1
53.636,3.0,2
29.348,7.0,0
15.18,1.0,0
24.288,1.0,0
0.0,0.0,3
0.0,0.0,3
17.204,1.0,0
0.0,0.0,3
25.3,5.0,0
0.0,0.0,3
27.324,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
32.384,2.0,0
0.0,0.0,3
74.888,2.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
52.624,3.0,2
0.0,0.0,3
18.216,6.0,0
21.252,1.0,0
0.0,0.0,3
14.168,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
7.084,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
51.612,4.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
33.396,1.0,0
31.372,9.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
14.168,1.0,3
0.0,0.0,3
29.348,1.0,0
0.0,0.0,3
58.696,4.0,2
14.168,1.0,3
24.288,1.0,0
0.0,0.0,3
0.0,0.0,3
26.312,8.0,0
0.0,0.0,3
0.0,0.0,3
29.348,7.0,0
36.432,11.0,0
0.0,0.0,3
23.276,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
40.48,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
8.096,1.0,3
21.252,22.0,1
0.0,0.0,3
8.096,1.0,3
44.528,4.0,2
21.252,1.0,0
0.0,0.0,3
39.468,1.0,0
0.0,0.0,3
114.356,1.0,2
23.276,5.0,0
30.36,26.0,1
0.0,0.0,3
0.0,0.0,3
29.348,6.0,0
19.228,3.0,0
0.0,0.0,3
86.02,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
60.72,2.0,2
42.504,14.0,1
0.0,0.0,3
24.288,6.0,0
10.12,5.0,0
14.168,4.0,0
17.204,1.0,0
19.228,26.0,1
50.6,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
32.384,3.0,0
21.252,9.0,0
0.0,0.0,3
0.0,0.0,3
19.228,6.0,0
27.324,2.0,0
20.24,5.0,0
16.192,1.0,0
0.0,0.0,3
0.0,0.0,3
27.324,1.0,0
0.0,0.0,3
50.6,1.0,2
11.132,2.0,3
0.0,0.0,3
37.444,25.0,1
0.0,0.0,3
0.0,0.0,3
30.36,3.0,0
41.492,7.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
19.228,12.0,0
0.0,0.0,3
0.0,0.0,3
17.204,1.0,0
19.228,3.0,0
30.36,21.0,1
0.0,0.0,3
30.36,4.0,0
0.0,0.0,3
6.072,1.0,3
35.42,1.0,0
0.0,0.0,3
0.0,0.0,3
33.396,1.0,0
20.24,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
30.36,4.0,0
18.216,18.0,1
34.408,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
16.192,1.0,0
6.072,3.0,3
59.708,3.0,2
45.54,2.0,2
0.0,0.0,3
6.072,1.0,3
40.48,2.0,0
10.12,13.0,1
0.0,0.0,3
0.0,0.0,3
53.636,2.0,2
0.0,0.0,3
0.0,0.0,3
24.288,1.0,0
66.792,1.0,2
26.312,3.0,0
0.0,0.0,3
38.456,2.0,0
0.0,0.0,3
33.396,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
49.588,3.0,2
0.0,0.0,3
13.156,1.0,3
80.96,7.0,2
0.0,0.0,3
17.204,2.0,0
0.0,0.0,3
10.12,2.0,3
37.444,1.0,0
75.9,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,1.0,0
0.0,0.0,3
0.0,0.0,3
20.24,20.0,1
43.516,6.0,2
25.3,16.0,1
34.408,2.0,0
16.192,3.0,0
36.432,6.0,0
0.0,0.0,3
87.032,12.0,2
45.54,7.0,2
80.96,2.0,2
98.164,2.0,2
0.0,0.0,3
18.216,3.0,0
0.0,0.0,3
0.0,0.0,3
29.348,34.0,1
19.228,3.0,0
36.432,2.0,0
35.42,1.0,0
40.48,6.0,0
59.708,7.0,2
0.0,0.0,3
12.144,2.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,4.0,0
25.3,6.0,0
0.0,0.0,3
19.228,7.0,0
27.324,1.0,0
0.0,0.0,3
15.18,3.0,0
0.0,0.0,3
29.348,2.0,0
58.696,1.0,2
60.72,2.0,2
23.276,3.0,0
0.0,0.0,3
28.336,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
22.264,1.0,0
39.468,1.0,0
18.216,2.0,0
0.0,0.0,3
37.444,1.0,0
0.0,0.0,3
38.456,1.0,0
25.3,5.0,0
40.48,1.0,2
0.0,0.0,3
0.0,0.0,3
32.384,4.0,0
0.0,0.0,3
36.432,5.0,0
73.876,3.0,2
67.804,1.0,2
29.348,1.0,0
62.744,5.0,2
15.18,1.0,0
0.0,0.0,3
15.18,1.0,0
24.288,1.0,0
40.48,5.0,0
29.348,2.0,0
29.348,5.0,0
91.08,1.0,2
33.396,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
32.384,5.0,0
20.24,4.0,0
10.12,2.0,3
0.0,0.0,3
25.3,1.0,0
0.0,0.0,3
18.216,34.0,1
0.0,0.0,3
12.144,5.0,0
31.372,5.0,0
34.408,1.0,0
20.24,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
44.528,1.0,2
0.0,0.0,3
15.18,3.0,0
0.0,0.0,3
0.0,0.0,3
43.516,1.0,2
20.24,1.0,0
0.0,0.0,3
53.636,6.0,2
18.216,2.0,0
18.216,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
24.288,18.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
30.36,1.0,0
0.0,0.0,3
9.108,14.0,1
0.0,0.0,3
27.324,2.0,0
0.0,0.0,3
40.48,2.0,0
18.216,2.0,0
20.24,2.0,0
14.168,7.0,0
18.216,6.0,0
7.084,5.0,3
0.0,0.0,3
54.648,5.0,2
17.204,1.0,0
0.0,0.0,3
0.0,0.0,3
28.336,5.0,0
48.576,5.0,2
50.6,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
29.348,5.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
46.552,1.0,2
47.564,2.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
6.072,1.0,3
27.324,2.0,0
0.0,0.0,3
0.0,0.0,3
14.168,1.0,3
14.168,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
29.348,8.0,0
0.0,0.0,3
0.0,0.0,3
19.228,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
24.288,11.0,0
0.0,0.0,3
0.0,0.0,3
26.312,3.0,0
0.0,0.0,3
6.072,2.0,3
0.0,0.0,3
47.564,5.0,2
28.336,1.0,0
57.684,1.0,2
26.312,3.0,0
13.156,17.0,1
12.144,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
14.168,5.0,0
34.408,1.0,0
36.432,1.0,0
0.0,0.0,3
19.228,2.0,0
0.0,0.0,3
0.0,0.0,3
33.396,1.0,0
0.0,0.0,3
6.072,1.0,3
21.252,6.0,0
0.0,0.0,3
30.36,15.0,1
0.0,0.0,3
7.084,1.0,3
25.3,2.0,0
0.0,0.0,3
22.264,4.0,0
19.228,2.0,0
0.0,0.0,3
12.144,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
13.156,3.0,0
9.108,3.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
19.228,5.0,0
0.0,0.0,3
10.12,5.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
19.228,7.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
20.24,18.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
17.204,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
3.036,1.0,3
0.0,0.0,3
0.0,0.0,3
49.588,2.0,2
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
0.0,0.0,3
3.036,2.0,3
4.048,2.0,3
3.036,2.0,3
0.0,0.0,3
3.036,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
15.18,1.0,0
6.072,1.0,3
26.312,5.0,0
0.0,0.0,3
14.168,1.0,3
39.468,3.0,0
97.152,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,3.0,0
0.0,0.0,3
22.264,1.0,0
0.0,0.0,3
16.192,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
15.18,1.0,0
0.0,0.0,3
14.168,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
44.528,1.0,2
28.336,7.0,0
0.0,0.0,3
32.384,2.0,0
0.0,0.0,3
0.0,0.0,3
9.108,1.0,3
33.396,3.0,0
0.0,0.0,3
56.672,3.0,2
26.312,3.0,0
0.0,0.0,3
14.168,2.0,0
29.348,2.0,0
26.312,6.0,0
14.168,5.0,0
0.0,0.0,3
0.0,0.0,3
21.252,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
14.168,7.0,0
38.456,25.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
30.36,4.0,0
0.0,0.0,3
0.0,0.0,3
27.324,4.0,0
16.192,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
28.336,4.0,0
0.0,0.0,3
13.156,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
19.228,2.0,0
20.24,1.0,0
0.0,0.0,3
62.744,6.0,2
15.18,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
37.444,6.0,0
0.0,0.0,3
0.0,0.0,3
17.204,2.0,0
0.0,0.0,3
12.144,21.0,1
11.132,4.0,0
0.0,0.0,3
16.192,5.0,0
0.0,0.0,3
16.192,1.0,0
14.168,1.0,3
0.0,0.0,3
0.0,0.0,3
33.396,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
30.36,8.0,0
48.576,7.0,2
21.252,3.0,0
0.0,0.0,3
11.132,1.0,3
0.0,0.0,3
22.264,5.0,0
27.324,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
26.312,16.0,1
16.192,3.0,0
0.0,0.0,3
0.0,0.0,3
24.288,24.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
12.144,2.0,3
0.0,0.0,3
24.288,32.0,1
0.0,0.0,3
26.312,2.0,0
0.0,0.0,3
24.288,3.0,0
0.0,0.0,3
9.108,13.0,1
31.372,1.0,0
12.144,7.0,0
15.18,1.0,0
0.0,0.0,3
70.84,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
30.36,12.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
42.504,1.0,2
0.0,0.0,3
0.0,0.0,3
25.3,6.0,0
0.0,0.0,3
33.396,10.0,0
0.0,0.0,3
54.648,1.0,2
0.0,0.0,3
33.396,4.0,0
33.396,3.0,0
19.228,38.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
39.468,3.0,0
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
42.504,1.0,2
0.0,0.0,3
22.264,11.0,0
0.0,0.0,3
0.0,0.0,3
51.612,9.0,2
34.408,2.0,0
0.0,0.0,3
20.24,10.0,0
8.096,3.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
24.288,2.0,0
64.768,1.0,2
14.168,21.0,1
0.0,0.0,3
19.228,7.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
66.792,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
19.228,1.0,0
0.0,0.0,3
0.0,0.0,3
9.108,1.0,3
0.0,0.0,3
29.348,5.0,0
0.0,0.0,3
0.0,0.0,3
29.348,1.0,0
40.48,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
17.204,1.0,0
27.324,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
26.312,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
12.144,1.0,3
17.204,2.0,0
0.0,0.0,3
0.0,0.0,3
36.432,2.0,0
25.3,6.0,0
0.0,0.0,3
7.084,3.0,3
19.228,7.0,0
0.0,0.0,3
0.0,0.0,3
116.38,10.0,2
18.216,23.0,1
34.408,14.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
24.288,1.0,0
0.0,0.0,3
39.468,1.0,0
35.42,1.0,0
0.0,0.0,3
51.612,2.0,2
20.24,1.0,0
25.3,1.0,0
23.276,3.0,0
22.264,12.0,0
23.276,6.0,0
0.0,0.0,3
42.504,1.0,2
34.408,1.0,0
32.384,9.0,0
46.552,6.0,2
24.288,2.0,0
14.168,3.0,0
30.36,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
46.552,8.0,2
31.372,8.0,0
0.0,0.0,3
20.24,1.0,0
0.0,0.0,3
115.368,1.0,2
0.0,0.0,3
0.0,0.0,3
16.192,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
37.444,4.0,0
0.0,0.0,3
29.348,1.0,0
35.42,6.0,0
10.12,1.0,3
26.312,3.0,0
21.252,21.0,1
12.144,2.0,3
55.66,3.0,2
0.0,0.0,3
46.552,10.0,2
0.0,0.0,3
44.528,1.0,2
27.324,4.0,0
0.0,0.0,3
6.072,1.0,3
55.66,36.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
19.228,15.0,1
0.0,0.0,3
16.192,1.0,0
20.24,3.0,0
30.36,1.0,0
25.3,2.0,0
0.0,0.0,3
23.276,8.0,0
22.264,19.0,1
51.612,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
45.54,1.0,2
20.24,1.0,0
37.444,1.0,0
17.204,2.0,0
28.336,18.0,1
23.276,6.0,0
0.0,0.0,3
35.42,3.0,0
31.372,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
31.372,3.0,0
32.384,2.0,0
27.324,2.0,0
0.0,0.0,3
41.492,1.0,2
6.072,1.0,3
64.768,2.0,2
14.168,1.0,3
25.3,2.0,0
0.0,0.0,3
0.0,0.0,3
24.288,1.0,0
38.456,1.0,0
25.3,2.0,0
0.0,0.0,3
40.48,2.0,0
8.096,1.0,3
42.504,9.0,0
28.336,2.0,0
0.0,0.0,3
21.252,1.0,0
58.696,20.0,1
34.408,2.0,0
52.624,1.0,2
0.0,0.0,3
0.0,0.0,3
24.288,1.0,0
0.0,0.0,3
59.708,2.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
26.312,1.0,0
0.0,0.0,3
0.0,0.0,3
39.468,6.0,0
42.504,2.0,2
36.432,38.0,1
0.0,0.0,3
24.288,8.0,0
0.0,0.0,3
43.516,1.0,2
64.768,1.0,2
0.0,0.0,3
31.372,3.0,0
36.432,4.0,0
41.492,1.0,2
93.104,2.0,2
13.156,12.0,0
45.54,1.0,2
42.504,1.0,2
0.0,0.0,3
40.48,1.0,2
46.552,4.0,2
18.216,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
7.084,1.0,3
0.0,0.0,3
19.228,1.0,0
0.0,0.0,3
26.312,4.0,0
0.0,0.0,3
0.0,0.0,3
21.252,1.0,0
0.0,0.0,3
0.0,0.0,3
37.444,1.0,0
0.0,0.0,3
20.24,1.0,0
26.312,1.0,0
0.0,0.0,3
25.3,1.0,0
6.072,1.0,3
0.0,0.0,3
0.0,0.0,3
33.396,31.0,1
7.084,1.0,3
37.444,2.0,0
0.0,0.0,3
0.0,0.0,3
40.48,2.0,0
0.0,0.0,3
30.36,17.0,1
56.672,2.0,2
0.0,0.0,3
30.36,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
52.624,3.0,2
24.288,1.0,0
22.264,1.0,0
29.348,11.0,0
0.0,0.0,3
20.24,1.0,0
33.396,2.0,0
29.348,4.0,0
0.0,0.0,3
20.24,1.0,0
0.0,0.0,3
21.252,1.0,0
0.0,0.0,3
21.252,4.0,0
0.0,0.0,3
59.708,4.0,2
40.48,2.0,0
36.432,9.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
49.588,10.0,2
0.0,0.0,3
21.252,10.0,0
0.0,0.0,3
0.0,0.0,3
25.3,1.0,0
32.384,1.0,0
13.156,1.0,3
20.24,26.0,1
0.0,0.0,3
0.0,0.0,3
22.264,8.0,0
52.624,2.0,2
21.252,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
24.288,1.0,0
29.348,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
13.156,6.0,0
0.0,0.0,3
0.0,0.0,3
41.492,7.0,0
0.0,0.0,3
11.132,6.0,0
0.0,0.0,3
20.24,13.0,1
17.204,8.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
23.276,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
23.276,5.0,0
0.0,0.0,3
6.072,1.0,3
25.3,5.0,0
0.0,0.0,3
0.0,0.0,3
10.12,3.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
38.456,5.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,20.0,1
27.324,2.0,0
0.0,0.0,3
15.18,10.0,0
0.0,0.0,3
33.396,3.0,0
19.228,2.0,0
0.0,0.0,3
0.0,0.0,3
13.156,2.0,3
0.0,0.0,3
10.12,1.0,3
12.144,1.0,3
0.0,0.0,3
0.0,0.0,3
21.252,1.0,0
0.0,0.0,3
0.0,0.0,3
35.42,17.0,1
8.096,8.0,0
0.0,0.0,3
0.0,0.0,3
30.36,2.0,0
0.0,0.0,3
19.228,1.0,0
0.0,0.0,3
22.264,1.0,0
20.24,7.0,0
26.312,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,1.0,0
20.24,9.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
77.924,2.0,2
16.192,1.0,0
46.552,31.0,1
0.0,0.0,3
0.0,0.0,3
22.264,1.0,0
25.3,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
10.12,1.0,3
0.0,0.0,3
49.588,5.0,2
0.0,0.0,3
0.0,0.0,3
9.108,1.0,3
33.396,8.0,0
0.0,0.0,3
44.528,5.0,2
58.696,3.0,2
117.392,1.0,2
0.0,0.0,3
8.096,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
11.132,21.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
17.204,5.0,0
62.744,19.0,1
41.492,1.0,2
0.0,0.0,3
21.252,15.0,1
32.384,1.0,0
12.144,37.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
22.264,3.0,0
27.324,6.0,0
0.0,0.0,3
16.192,1.0,0
43.516,2.0,2
0.0,0.0,3
0.0,0.0,3
16.192,20.0,1
0.0,0.0,3
0.0,0.0,3
20.24,2.0,0
0.0,0.0,3
12.144,15.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
22.264,4.0,0
25.3,6.0,0
0.0,0.0,3
0.0,0.0,3
6.072,4.0,3
28.336,2.0,0
0.0,0.0,3
25.3,2.0,0
0.0,0.0,3
37.444,1.0,0
49.588,11.0,2
0.0,0.0,3
33.396,1.0,0
10.12,1.0,3
0.0,0.0,3
21.252,1.0,0
24.288,28.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
30.36,7.0,0
0.0,0.0,3
25.3,10.0,0
8.096,4.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
28.336,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,1.0,0
12.144,1.0,3
7.084,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
31.372,1.0,0
0.0,0.0,3
0.0,0.0,3
22.264,1.0,0
25.3,6.0,0
10.12,2.0,3
0.0,0.0,3
0.0,0.0,3
14.168,1.0,3
0.0,0.0,3
17.204,1.0,0
23.276,1.0,0
0.0,0.0,3
0.0,0.0,3
62.744,2.0,2
0.0,0.0,3
14.168,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
